,SPY,Regime,Level,Equity_vs_Bond,US10Y,Jobless_Claims_MA,VIX,Market_Breadth,spread_10y2y,DXY,Copper_Gold_Ratio
2010-09-20,86.6765365600586,0,4,2.77270163839884,2.72,457100.0,21.5,0.37743558656218756,2.25,81.33999633789062,0.002733385497653177
2010-09-21,86.5019760131836,0,4,2.7753750175327627,2.61,456850.0,22.350000381469727,0.376226529453597,2.1799999999999997,80.44000244140625,0.002730666358225034
2010-09-22,86.07697296142578,0,4,2.7598374397898247,2.56,456600.0,22.51000022888184,0.375563549604907,2.12,79.83000183105469,0.0027580996637507735
2010-09-23,85.37879180908203,0,4,2.755145739717799,2.56,456350.0,23.8700008392334,0.3757304792905653,2.11,80.01000213623047,0.002769836902496353
2010-09-24,87.13948822021484,0,4,2.7609760372125294,2.62,456100.0,21.709999084472656,0.37667519995321125,2.17,79.38999938964844,0.0027881945356910613
2010-09-27,86.72206115722656,0,4,2.752741111597408,2.54,455850.0,22.540000915527344,0.37705881866489827,2.1,79.33999633789062,0.002771265546561443
2010-09-28,87.02561950683594,0,4,2.742449613752469,2.48,455450.0,22.600000381469727,0.3784146174038203,2.11,79.01000213623047,0.0027812644503631325
2010-09-29,86.87386322021484,0,4,2.728441475470673,2.52,455050.0,23.25,0.37862974017740475,2.08,78.69000244140625,0.0027944211701104145
2010-09-30,86.61579895019531,0,4,2.704537492982807,2.53,454650.0,23.700000762939453,0.379131563319559,2.11,78.72000122070312,0.002787887882183765
2010-10-01,86.9801025390625,0,4,2.676456298742009,2.54,454250.0,22.5,0.3786126429917717,2.12,78.08999633789062,0.0027987995743700943
2010-10-04,86.32740783691406,0,4,2.664584471776098,2.5,453200.0,23.530000686645508,0.37842341026235193,2.09,78.44999694824219,0.002780523004961508
2010-10-05,88.06536102294922,0,4,2.6698883080785096,2.5,452900.0,21.76000022888184,0.37887414457177715,2.09,77.75,0.002777653322336004
2010-10-06,88.05774688720703,0,4,2.6708157752516173,2.41,452600.0,21.489999771118164,0.37758697546029013,2.0300000000000002,77.38999938964844,0.0027822340935626678
2010-10-07,87.95152282714844,0,4,2.6915382183614183,2.41,452300.0,21.559999465942383,0.37786691547575285,2.0500000000000003,77.38999938964844,0.0027539545646599723
2010-10-08,88.4448471069336,0,4,2.6744324413362377,2.41,452000.0,20.709999084472656,0.378650407849185,2.06,77.31999969482422,0.0028020384860910495
2010-10-11,88.5282974243164,0,4,2.678694525572426,2.41,452750.0,18.959999084472656,0.3793436698550215,2.06,77.44000244140625,0.0027928026832646684
2010-10-12,88.80150604248047,0,4,2.698057331850251,2.44,453500.0,18.93000030517578,0.37948549026319334,2.07,77.36000061035156,0.0028096901509269707
2010-10-13,89.49212646484375,0,4,2.6697195316826163,2.46,454250.0,19.06999969482422,0.37958745982067044,2.09,77.06999969482422,0.0027849579344878628
2010-10-14,89.14303588867188,0,4,2.663853288483434,2.52,455000.0,19.8799991607666,0.37916161851998553,2.14,76.6500015258789,0.00276676120458673
2010-10-15,89.32515716552734,0,4,2.672723196869077,2.59,455750.0,19.030000686645508,0.37873558884003256,2.2199999999999998,77.04000091552734,0.002796659720417491
2010-10-18,89.76534271240234,0,4,2.6847446620162096,2.52,455000.0,19.09000015258789,0.37817310504420343,2.14,76.93000030517578,0.0028081244486048533
2010-10-19,88.58900451660156,0,4,2.736202886724069,2.5,454250.0,20.6299991607666,0.3775969212691721,2.13,78.18000030517578,0.0028125235436342174
2010-10-20,89.4542007446289,0,4,2.7196618741614818,2.51,453500.0,19.790000915527344,0.37766923517994677,2.1599999999999997,77.16999816894531,0.0028202932575465403
2010-10-21,89.65149688720703,0,4,2.7256602374850853,2.57,452750.0,19.270000457763672,0.37709752722388884,2.1999999999999997,77.41999816894531,0.0028500794129175224
2010-10-22,89.8184814453125,0,4,2.727770531257411,2.59,452000.0,18.780000686645508,0.37777689343334336,2.2399999999999998,77.47000122070312,0.0028628058152068967
2010-10-25,90.0841064453125,0,4,2.7064391799199816,2.59,450650.0,19.850000381469727,0.3780390842975789,2.2199999999999998,77.0999984741211,0.0028816407155716215
2010-10-26,90.09927368164062,0,4,2.709222949504886,2.67,449300.0,20.21999931335449,0.3772875243067187,2.27,77.70999908447266,0.0028875187729862596
2010-10-27,89.84125518798828,0,4,2.7481644360937176,2.75,447950.0,20.709999084472656,0.37742237747260815,2.35,78.1500015258789,0.0028539556080933487
2010-10-28,89.85639190673828,0,4,2.73129473587787,2.69,446600.0,20.8799991607666,0.37710004629953137,2.32,77.30999755859375,0.002820207253321962
2010-10-29,89.92467498779297,0,4,2.7256663096919898,2.63,445250.0,21.200000762939453,0.378192299106944,2.29,77.2699966430664,0.0027499817107595565
2010-11-01,89.95506286621094,0,4,2.6967657013269872,2.66,445600.0,21.82999992370605,0.37746185729467313,2.3200000000000003,77.30000305175781,0.002798474460637612
2010-11-02,90.66842651367188,0,4,2.6847586006380206,2.63,445950.0,21.56999969482422,0.3780812619087769,2.29,76.72000122070312,0.002826231081869274
2010-11-03,91.0327377319336,0,4,2.679089690286241,2.67,446300.0,19.559999465942383,0.3775044643145237,2.33,76.4800033569336,0.0028266398000442415
2010-11-04,92.7858428955078,0,4,2.6699751490600843,2.53,446650.0,18.520000457763672,0.37788787453256667,2.1999999999999997,75.87999725341797,0.0028252695733290614
2010-11-05,93.1349639892578,0,4,2.684996147602154,2.58,447000.0,18.26000022888184,0.3783848155534691,2.2,76.55000305175781,0.0028225863221215544
2010-11-08,92.96038055419922,0,4,2.6910628773660124,2.6,445750.0,18.290000915527344,0.3786788020816278,2.19,77.02999877929688,0.002817579104168142
2010-11-09,92.2925262451172,0,4,2.705910116199896,2.72,444500.0,19.07999992370605,0.37764084812671206,2.2600000000000002,77.44000244140625,0.0028653001110824227
2010-11-10,92.66444396972656,0,4,2.6970164025359566,2.65,443250.0,18.46999931335449,0.3777140644016482,2.21,77.62999725341797,0.002834679543502742
2010-11-11,92.31531524658205,0,4,2.713407953836903,2.65,442000.0,18.63999938964844,0.3789747778359138,2.21,78.22000122070312,0.0028636591802427224
2010-11-12,91.22247314453124,0,4,2.747725092180963,2.76,440750.0,20.61000061035156,0.3784182474245429,2.25,78.08000183105469,0.0028478833350491185
2010-11-15,91.0934600830078,0,4,2.7450218639789217,2.92,440150.0,20.200000762939453,0.3783586193472891,2.3899999999999997,78.5199966430664,0.0028668518176580534
2010-11-16,89.67426300048828,0,4,2.7752415778176838,2.85,439550.0,22.57999992370605,0.3777794982637508,2.34,79.20999908447266,0.0027826345671680395
2010-11-17,89.71979522705078,0,4,2.762583497374962,2.89,438950.0,21.76000022888184,0.3784516562550251,2.39,79.08000183105469,0.0027891230948430042
2010-11-18,91.04033660888672,0,4,2.7381089537921532,2.9,438350.0,18.75,0.37832409370477554,2.38,78.62000274658203,0.0028313251669319843
2010-11-19,91.29075622558594,0,4,2.743870689090788,2.88,437750.0,18.040000915527344,0.3790688304583566,2.36,78.5,0.0028346399076298193
2010-11-22,91.2148895263672,0,4,2.7498667412494,2.8,436500.0,18.3700008392334,0.3799786428552429,2.3099999999999996,78.68000030517578,0.002761655867338957
2010-11-23,89.89433288574219,0,4,2.79878163781968,2.77,435250.0,20.6299991607666,0.38021638632461513,2.32,79.68000030517578,0.0026867513431611386
2010-11-24,91.22247314453124,0,4,2.7758362474860276,2.93,434000.0,19.559999465942383,0.3811364278072434,2.4000000000000004,79.87000274658203,0.0027354505145442743
2010-11-26,90.15999603271484,0,4,2.8133194414570615,2.87,432750.0,22.21999931335449,0.3827916443232978,2.3600000000000003,80.36000061035156,0.002753431544502571
2010-11-29,90.4332046508789,0,4,2.799968913541259,2.84,432750.0,21.530000686645508,0.380692663394487,2.32,80.83999633789062,0.002751098021232192
2010-11-30,89.92467498779297,0,4,2.807228634448633,2.81,431700.0,23.540000915527344,0.38129454897410253,2.36,81.19999694824219,0.0027602887756127312
2010-12-01,91.83719635009766,0,4,2.787260550360359,2.97,430650.0,21.36000061035156,0.3817070460656203,2.4400000000000004,80.70999908447266,0.002844373935195475
2010-12-02,93.01351928710938,0,4,2.7682712570082586,3.01,429600.0,19.38999938964844,0.38237794660987506,2.46,80.30000305175781,0.0028642419863828964
2010-12-03,93.26392364501952,0,4,2.76571347510221,3.03,428550.0,18.010000228881836,0.3828466424509434,2.54,79.37999725341797,0.0028426069561402435
2010-12-06,93.16534423828124,0,4,2.767486783671481,2.95,427300.0,18.020000457763672,0.3830023384767375,2.5300000000000002,79.56999969482422,0.002829082207857971
2010-12-07,93.21843719482422,0,4,2.7820699954904713,3.15,427000.0,17.989999771118164,0.3828672697988849,2.61,79.86000061035156,0.0028715472616352516
2010-12-08,93.55992889404295,0,4,2.8102604141661507,3.26,426700.0,17.739999771118164,0.38246377115321784,2.63,80.0,0.002961663699710563
2010-12-09,93.92424011230467,0,4,2.8309357675424143,3.23,426400.0,17.25,0.38263012639756944,2.59,80.06999969482422,0.002931901533643696
2010-12-10,94.47067260742188,0,4,2.8345715141868673,3.32,426100.0,17.610000610351562,0.382877554217821,2.6799999999999997,80.06999969482422,0.002965397583095198
2010-12-13,94.53135681152344,0,4,2.8182452880979514,3.29,425650.0,17.549999237060547,0.3820579360786492,2.68,79.27999877929688,0.003005439016083438
2010-12-14,94.6148452758789,0,4,2.816529218804135,3.49,425300.0,17.610000610351562,0.3817208068439607,2.83,79.37000274658203,0.002993374189259952
2010-12-15,94.1822509765625,0,4,2.8497721907810014,3.53,424950.0,17.940000534057617,0.3819110876803695,2.8499999999999996,80.26000213623047,0.0029783472606998967
2010-12-16,94.72864532470705,0,4,2.858263320926927,3.47,424600.0,17.389999389648438,0.38240746639510903,2.81,80.18000030517578,0.002999489043802166
2010-12-17,94.83014678955078,0,4,2.857007209534132,3.33,424250.0,16.110000610351562,0.3833993304840543,2.72,80.37000274658203,0.0030124763901613776
2010-12-20,95.05902099609376,0,4,2.8769255102618074,3.36,423850.0,16.40999984741211,0.3837023828098163,2.7399999999999998,80.62999725341797,0.0030317574965312826
2010-12-21,95.66173553466795,0,4,2.8535124893478945,3.35,424700.0,16.489999771118164,0.383965402767061,2.72,80.72000122070312,0.003076286077881249
2010-12-22,95.9592742919922,0,4,2.8525728059501,3.36,425550.0,15.449999809265137,0.3836656417207324,2.71,80.7300033569336,0.003078309708031202
2010-12-23,95.82194519042967,0,4,2.8515465396807516,3.41,426400.0,16.469999313354492,0.3833234311928097,2.74,80.5,0.0030811593152474666
2010-12-27,95.86005401611328,0,4,2.86188945165661,3.36,426250.0,17.670000076293945,0.3834140669687914,2.65,80.37000274658203,0.0030924479310389286
2010-12-28,95.99739837646484,0,4,2.8635250414506137,3.5,424850.0,17.520000457763672,0.38286551293849247,2.75,80.36000061035156,0.003077142066606506
2010-12-29,96.06607818603516,0,4,2.8293498375349397,3.35,423450.0,17.280000686645508,0.3827537671425167,2.71,79.80000305175781,0.0030493242443600465
2010-12-30,95.91352081298828,0,4,2.810528210184148,3.38,422050.0,17.520000457763672,0.383524517250302,2.7199999999999998,79.5199966430664,0.00309938832131606
2010-12-31,95.93639373779295,0,4,2.7917245381676605,3.3,420650.0,17.75,0.38319012769815297,2.69,79.02999877929688,0.003123988411308671
2011-01-03,96.92816925048828,0,4,2.793610079062617,3.36,419700.0,17.610000610351562,0.3831172470313633,2.75,79.12999725341797,0.003129129773203721
2011-01-04,96.874755859375,0,4,2.77935863099782,3.36,418950.0,17.3799991607666,0.3814836825445628,2.73,79.44000244140625,0.0031653972566235873
2011-01-05,97.3782730102539,0,4,2.800759460894676,3.5,418200.0,17.020000457763672,0.38150618577176526,2.79,80.26000213623047,0.003204820261267261
2011-01-06,97.18758392333984,0,4,2.825168018216172,3.44,417450.0,17.399999618530273,0.3814551490901138,2.76,80.79000091552734,0.0031507948244556125
2011-01-07,96.99683380126952,0,4,2.8458799879436607,3.34,416700.0,17.139999389648438,0.3814843023229749,2.7399999999999998,81.01000213623047,0.0031220314491391837
2011-01-10,96.874755859375,0,4,2.872083329893336,3.32,417000.0,17.540000915527344,0.3818046101426667,2.73,80.87999725341797,0.0030971100411210884
2011-01-11,97.21810150146484,0,4,2.8517696763178324,3.37,417450.0,16.889999389648438,0.3822945149766087,2.77,80.8499984741211,0.003135115769557181
2011-01-12,98.09544372558594,0,4,2.8208018451448615,3.4,417900.0,16.239999771118164,0.38236062719802494,2.79,80.02999877929688,0.003176733856911954
2011-01-13,97.93519592285156,0,4,2.840943875335032,3.34,418350.0,16.389999389648438,0.38251024690255847,2.75,79.19000244140625,0.0031487490274158705
2011-01-14,98.64474487304688,0,4,2.8531682103091995,3.35,418800.0,15.460000038146973,0.38196442664269264,2.7600000000000002,79.16000366210938,0.003236915613850619
2011-01-18,98.81259155273438,0,4,2.8622028986083747,3.39,418600.0,15.869999885559082,0.38296710729298794,2.79,78.95999908447266,0.003229661593043928
2011-01-19,97.84368133544922,0,4,2.8562188777164086,3.37,418450.0,17.309999465942383,0.3816767848770254,2.77,78.63999938964844,0.003182017434598124
2011-01-20,97.71395874023438,0,4,2.8840109833938543,3.47,418300.0,17.989999771118164,0.3813881390715675,2.8200000000000003,78.81999969482422,0.0031656144146046316
2011-01-21,97.93519592285156,0,4,2.9210128844569936,3.44,418150.0,18.46999931335449,0.38060615451395785,2.81,78.20999908447266,0.0032065624091982574
2011-01-24,98.49215698242188,0,4,2.9150476522517472,3.43,419250.0,17.649999618530273,0.3808995408365457,2.7800000000000002,78.05000305175781,0.0032290812982152775
2011-01-25,98.5455093383789,0,4,2.9341660680917068,3.35,421350.0,17.59000015258789,0.38045668826452744,2.73,78.0,0.003166703976616889
2011-01-26,98.9270248413086,0,4,2.919814424418911,3.45,423450.0,16.639999389648438,0.38181713997764866,2.83,77.9000015258789,0.003196174009170017
2011-01-27,99.17112731933594,0,4,2.937024452876146,3.42,425550.0,16.149999618530273,0.3826795249134558,2.83,77.7300033569336,0.003285042302052168
2011-01-28,97.4393081665039,0,4,2.9799527652532953,3.36,427650.0,20.040000915527344,0.3817455809057073,2.82,78.12999725341797,0.003256134953597437
2011-01-31,98.17173767089844,0,4,2.970893359847858,3.42,428450.0,19.530000686645508,0.3823802030624906,2.84,77.73999786376953,0.003337082059288939
2011-02-01,99.74333953857422,0,4,2.9470463902704966,3.48,428800.0,17.6299991607666,0.38173075135852447,2.87,77.06999969482422,0.0033890713978755064
2011-02-02,99.55259704589844,0,4,2.96351565851712,3.52,429150.0,17.299999237060547,0.3817595017012608,2.85,77.16000366210938,0.003405182065258248
2011-02-03,99.77384948730467,0,4,2.9739339906696998,3.58,429500.0,16.690000534057617,0.38293766313252064,2.87,77.75,0.0033535455769169316
2011-02-04,100.05609893798828,0,4,2.9829883123830876,3.68,429850.0,15.93000030517578,0.38364372769700966,2.91,78.04000091552734,0.0033901950112328583
2011-02-07,100.68167877197266,0,4,2.9977699391338994,3.68,429300.0,16.280000686645508,0.38372964022639555,2.9000000000000004,78.02999877929688,0.003389359006521921
2011-02-08,101.13945770263672,0,4,3.010107828952328,3.75,427700.0,15.8100004196167,0.38360633923559756,2.89,78.0,0.003350447233375889
2011-02-09,100.91059112548828,0,4,3.0739077027265553,3.65,426100.0,15.869999885559082,0.38355235109253333,2.84,77.63999938964844,0.003311473928087995
2011-02-10,100.9487075805664,0,4,3.1044000364131885,3.7,424500.0,16.09000015258789,0.3844851422913523,2.85,78.25,0.0033313753564566903
2011-02-11,101.55142211914062,0,4,3.0852937334840145,3.64,422900.0,15.6899995803833,0.3851872590069169,2.79,78.45999908447266,0.0033318626781269197
2011-02-14,101.79554748535156,0,4,3.1083772136991774,3.62,422450.0,15.949999809265137,0.3848742211568916,2.75,78.61000061035156,0.003387806117300752
2011-02-15,101.47510528564452,0,4,3.092462466484195,3.61,422650.0,16.3700008392334,0.38471119040610746,2.77,78.56999969482422,0.0032989952993686487
2011-02-16,102.11599731445312,0,4,3.086214118090587,3.62,422850.0,16.719999313354492,0.38541671336230404,2.7600000000000002,78.22000122070312,0.003248708982859541
2011-02-17,102.42117309570312,0,4,3.0846773002960357,3.58,423050.0,16.59000015258789,0.38608920017269854,2.7800000000000002,78.0,0.0032353579671047517
2011-02-18,102.6347427368164,0,4,3.0724194638578712,3.59,423250.0,16.43000030517578,0.3857399133739864,2.8099999999999996,77.66000366210938,0.003226120189381342
2011-02-22,100.57491302490234,0,4,3.110153840201163,3.46,420650.0,20.799999237060547,0.3843688875183909,2.7199999999999998,77.7699966430664,0.003102820415830493
2011-02-23,99.9569091796875,0,4,3.0882872078024937,3.49,418050.0,22.1299991607666,0.3832471145403232,2.75,77.41000366210938,0.0030235601329067063
2011-02-24,99.88826751708984,0,4,3.0786189080842417,3.46,415450.0,21.31999969482422,0.38366613697631974,2.73,77.05999755859375,0.003056948908146513
2011-02-25,100.95633697509766,0,4,3.074626300394234,3.42,412850.0,19.21999931335449,0.38491763756174263,2.7,77.27999877929688,0.0031490026436148135
2011-02-28,101.58193969726562,0,4,3.075436327183022,3.42,409800.0,18.350000381469727,0.38438315743050383,2.73,76.88999938964844,0.003177463995517188
2011-03-01,99.88826751708984,0,4,3.0555214563568116,3.41,408050.0,21.01000022888184,0.38405502210989373,2.75,77.05000305175781,0.0031386734651238273
2011-03-02,100.10189819335938,0,4,3.0207310757318373,3.46,406300.0,20.700000762939453,0.3843996778795045,2.77,76.66999816894531,0.003117172398607828
2011-03-03,101.8260498046875,0,4,3.013077093002557,3.58,404550.0,18.600000381469727,0.3847589308513125,2.79,76.4800033569336,0.0031603106671133957
2011-03-04,101.06317901611328,0,4,2.9873151526509343,3.49,402800.0,19.059999465942383,0.3851260399592256,2.81,76.4000015258789,0.0031312143081932754
2011-03-07,100.2697296142578,0,4,3.00616510063092,3.51,402500.0,20.65999984741211,0.3843763928989754,2.8099999999999996,76.5,0.0030074613176231113
2011-03-08,101.1471176147461,0,4,2.992348129792999,3.56,403100.0,19.81999969482422,0.3845759644217957,2.83,76.80000305175781,0.003031046138667732
2011-03-09,101.00212097167967,0,4,2.9823304599351874,3.48,403700.0,20.21999931335449,0.3844357199240099,2.7800000000000002,76.72000122070312,0.0029381515010556995
2011-03-10,99.1330108642578,0,4,3.0164451015298743,3.37,404300.0,21.8799991607666,0.3841591320378508,2.72,77.27999877929688,0.0029631074650337953
2011-03-11,99.8196029663086,0,4,3.0063243183811252,3.4,404900.0,20.07999992370605,0.38509774292996063,2.76,76.77999877929688,0.0029511081052841204
